,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
4516,Jharkhand,Koderma,Markacho,Masmohana,683943,Middle School Masmohana,Masmohana,13-Jan-20,Education ,Higher Secondary School,24.41909348,85.71866447
4517,Jharkhand,Koderma,Markacho,Masmohana,683943,High School Masmohana,Masmohana,13-Jan-20,Education ,High School - General,24.41904723,85.71922772
4518,Jharkhand,Sahibganj,Udhwa,Masna,683950,middle school,middle school masma udhwa,18-Aug-20,Education ,High School - General,24.89042788,87.79648927
4519,Jharkhand,Sahibganj,Udhwa,Masna,683950,ANM  health center ,ANm center masma udhwa,18-Aug-20,Medical ,Primary Health Centre,24.89091299,87.79852264
4520,Jharkhand,Sahibganj,Udhwa,Masna,683950,panchayat HQ,masna,18-Aug-20,Transport/Admin,Panchayat Headquarter,24.89272696,87.79489059
4521,Jharkhand,Simdega,Kurdeg,Masna,683952,Gram,Masna Bangaon road,24-Aug-20,Agro ,GRaM (Notified),22.50450695,84.12671621
4522,Jharkhand,Sahibganj,Rajmahal,Mastangarh,684175,primary school,"primary school
Mastangarh
RAjmahal",26-Dec-19,Education ,Higher Secondary School,25.01951305,87.83359914
4523,Jharkhand,Dhanbad,Dhanbad Sadar,Damodarpur,246590,Law College Dhanbad,Damodarpur Dhanbad,19-Aug-20,Education ,Degree College,23.79508667,86.45270167
4524,Jharkhand,Dhanbad,Dhanbad Sadar,Damodarpur,246590,community health center,Damodarpur Dhanbad,19-Aug-20,Medical ,Primary Health Centre,23.791355,86.46883667
4525,Jharkhand,Dhanbad,Dhanbad Sadar,Damodarpur,246590,High school damodarpur,Damodarpur Dhanbad,19-Aug-20,Education ,High School - General,23.79106667,86.46868
4526,Jharkhand,Dhanbad,Dhanbad Sadar,Damodarpur,246590,Pamchayat Bhawan,Damodarpur Dhanbad,19-Aug-20,Transport/Admin,Panchayat Headquarter,23.79134333,86.468885
4527,Jharkhand,Dhanbad,Dhanbad Sadar,Damodarpur,246590,Bus stop damodarpur,Damodarpur Dhanbad,19-Aug-20,Transport/Admin,Bus Stand,23.78821167,86.47676833
4528,Jharkhand,Dhanbad,Dhanbad Sadar,Damodarpur,246590,Mandi Damodarpur,Damodarpur Dhanbad,19-Aug-20,Agro ,Mandi (Notified),23.788335,86.47666667
4529,Jharkhand,Pakur,Hiranpur,DANGAPARA,248330,DangaparaPanchayat ,Dangapara Panchayat ,17-Aug-19,Transport/Admin,Panchayat Headquarter,24.64644968,87.69960388
4530,Jharkhand,Pakur,Hiranpur,DANGAPARA,248330,Block Headqater,Block Headqater Dangapara,19-Aug-19,Transport/Admin,Block Headquarter,24.65724247,87.70312697
4531,Jharkhand,Pakur,Hiranpur,DANGAPARA,248330,CHC Center,CHC Center Danapara,17-Aug-19,Medical ,Community Health Centre,24.64907368,87.69480189
4532,Jharkhand,Pakur,Hiranpur,DANGAPARA,248330,SBI Bank,SBI Bank Dangapara,17-Aug-19,Transport/Admin,Bank,24.64983821,87.69336605
4533,Jharkhand,Pakur,Hiranpur,DANGAPARA,248330,High School,High School Dangapara,17-Aug-19,Education ,High School - General,24.64982188,87.69331298
4534,Jharkhand,Chatra,Chatra Sadar,DARHA,250851,SUB ANM CENTRE,DARHA CHATRA,04-Jul-20,Medical ,Primary Health Centre,24.23954236,84.87584556
4535,Jharkhand,Chatra,Chatra Sadar,DARHA,250851,PANCHAYAT HQ,DARHA CHATRA SADAR,04-Jul-20,Transport/Admin,Panchayat Headquarter,24.23392195,84.86544783
4536,Jharkhand,Chatra,Chatra Sadar,DARHA,250851,BANK,DARHA,04-Jul-20,Transport/Admin,Bank,24.23391549,84.86539618
4537,Jharkhand,Latehar,Balumath,DARHA,250853,Panchayat Bhawan,Darha,28-May-20,Transport/Admin,Panchayat Headquarter,23.89443629,84.7622415
4538,Jharkhand,Hazaribagh,Churchu,DARI,250970,Block Headquarters Dari,Dari,20-Jan-20,Transport/Admin,Block Headquarter,23.71338429,85.38823463
4539,Jharkhand,Hazaribagh,Churchu,DARI,250970,Kisan mazdoor Inter collage Giddi C,Dari block Headquarters ,20-Jan-20,Education ,Degree College,23.71454649,85.38707759
4540,Jharkhand,Hazaribagh,Churchu,DARI,250970,Panchyat Bhawan Dari,Dari,20-Jan-20,Transport/Admin,Panchayat Headquarter,23.71422517,85.38756919
4541,Jharkhand,Hazaribagh,Churchu,DARI,250970,Kisan High school Giddi C,Dari ,20-Jan-20,Education ,High School - General,23.71401453,85.38705002
4542,Jharkhand,Hazaribagh,Churchu,DARI,250970,Hat Bazar Dari,Dari,20-Jan-20,Agro ,Mandi (Notified),23.72295714,85.38675447
4543,Jharkhand,Koderma,Markacho,Dasaro kalan,253244,Middle School Dasaro Kalan,Dasaro Kalan,14-Jan-20,Education ,Higher Secondary School,24.34482359,85.78027097
4544,Jharkhand,Hazaribagh,Hazaribagh Sadar,DEMOTARN,258773,Hazaribagh college of Dental science and Hospital ,Demotanr ,17-Jan-20,Medical ,Bedded Hospital,23.92700363,85.38131336
4545,Jharkhand,Hazaribagh,Hazaribagh Sadar,DEMOTARN,258773,HP petrol pump Demotanr,Demotanr,17-Jan-20,Transport/Admin,Fuel Station,23.92452091,85.38723987
4546,Jharkhand,Hazaribagh,Hazaribagh Sadar,DEMOTARN,258773,Bharat petrol Pump Demotanr,Demotanr,17-Jan-20,Transport/Admin,Fuel Station,23.92512395,85.38612625
4547,Jharkhand,Bokaro,Jaridhi,Birsaram,167977,Primary Health Centre Birsaram,Birsaram,25-Jan-20,Medical ,Primary Health Centre,23.58043482,85.99474738
4548,Jharkhand,Koderma,Chandwara,Birsodih,168058,Middle School Birsodih,Birsodih,04-Jan-20,Education ,Higher Secondary School,24.39944312,85.52036103
4549,Jharkhand,Koderma,Chandwara,Birsodih,168058,Primary School Birsodih,Birsodih,04-Jan-20,Education ,Higher Secondary School,24.39929422,85.52050455
4550,Jharkhand,Sahibganj,Burharwa,Bisanpur,168441,Bank,Bishanpur Barharwa,04-Jan-20,Transport/Admin,Bank,24.81488585,87.74791002
4551,Jharkhand,Sahibganj,Burharwa,Bisanpur,168441,Primary middle school,Bishanpur Barharwa,04-Jan-20,Education ,High School - General,24.81735885,87.75064588
4552,Jharkhand,Sahibganj,Borio,Bishanpur,168877,Primary school,Bishanpur Borio,05-Dec-19,Education ,High School - General,25.16066015,87.61578441
4553,Jharkhand,Sahibganj,Mandro,Bishanpur,168879,Middle School,Bishanpur Mandro,22-Aug-20,Education ,High School - General,25.14176122,87.50040893
4554,Jharkhand,Giridih,Pirtand,Bishunpur,169513,Upgraded High School Bisanpur,Vill Bisanpur,17-Jul-20,Education ,High School - General,24.05575169,86.28078658
4555,Jharkhand,Giridih,Pirtand,Bishunpur,169513,Gram Panchyat Bisanpur,Vill Bisanpur,17-Jul-20,Transport/Admin,Panchayat Headquarter,24.05587218,86.28116599
4556,Jharkhand,Saraikela Kharsawan,Kharsawan,Bitaburu,170481,PANCHAYAT HEADQUATER bitapur,bitapur,30-Jul-20,Transport/Admin,Panchayat Headquarter,22.79587787,85.88427817
4557,Jharkhand,Lohardaga,Bhandra,Bitpi,170698,Education,Higher Secondary School in Bitpi,12-Dec-19,Education ,Higher Secondary School,23.34482226,84.8277853
4558,Jharkhand,Dhanbad,Nirsa,Bhagaband,170900,Bhagabandh Panchayat Bhawan,Bhagabandh Nirsa,07-Nov-19,Transport/Admin,Panchayat Headquarter,23.85556887,86.71778075
4559,Jharkhand,Giridih,Raj Dhanwar,Bodgo,171921,Gram Panchyat Badgo,"Vill Badgo
",08-Jul-20,Transport/Admin,Panchayat Headquarter,24.30495825,85.87617682
4560,Jharkhand,Bokaro,Chandankiyari,Bodua,172402,Bus Stand Bodua,Bodua,06-Feb-20,Transport/Admin,Bus Stand,23.49541025,86.29223118
4561,Jharkhand,Simdega,Bano,Beroseta,177720,primary health subcentre boroseta,boroseta,11-Aug-20,Medical ,Primary Health Centre,22.74172333,84.902875
4562,Jharkhand,Ranchi,Ratu,Brajpur,181496,Indian oil fuel Station,Brajpur,31-Oct-19,Transport/Admin,Fuel Station,23.42232711,85.2006611
4563,Jharkhand,Hazaribagh,Chauparan,BRINDA,182198,upgraded high school brinda,upgraded high school brinda,28-Jun-20,Education ,High School - General,24.44257667,85.40432
4564,Jharkhand,Lohardaga,Lohardaga Sadar,Burmu Barantpur,186474,Education,Primary School in Burhu Baratpur,02-Jan-20,Education ,High School - General,23.4913847,84.75076097
4565,Jharkhand,Saraikela Kharsawan,Gamharia Adityapur,Burudih,186627,PHC BURUDIH,Burudih,06-Aug-20,Medical ,Primary Health Centre,22.86967818,86.13159427
4566,Jharkhand,Saraikela Kharsawan,Gamharia Adityapur,Burudih,186627,PANCHAYAT HEADQUATER BURUDIH,BURUDIH,06-Aug-20,Transport/Admin,Panchayat Headquarter,22.86979213,86.12252061
4567,Jharkhand,Lohardaga,Kuru,Chadra,189399,Education,Primary school in chadra,06-Feb-20,Education ,High School - General,23.49907386,84.88887437
4568,Jharkhand,Simdega,Kolebira,ChagarBandha,189535,Sahu petrol pump HP,Chagarbandha Kolebira Simdega ,04-Jan-20,Transport/Admin,Fuel Station,22.67875079,84.67027886
