,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
1436,Meghalaya,East Garo Hills,Resubelpara,Dangorpita,248830,Sualmari Primary Health Centre,Sualmari,20-May-20,Medical ,Primary Health Centre,25.96248844,90.51005297
1437,Meghalaya,East Garo Hills,Resubelpara,Dangorpita,248830,Sualmari Secondary School,Dangorpita,26-May-20,Education ,High School - General,25.96327,90.51047167
1438,Meghalaya,Jaintia,Thadlaskein,Demthring,258790,Demthring High school,Demthring,25-Mar-20,Education ,High School - General,25.43686051,92.17151555
1439,Meghalaya,Jaintia,Thadlaskein,Demthring,258790,Demthring community Hall,Demthring,25-Mar-20,Transport/Admin,Panchayat Headquarter,25.43814553,92.16869286
1440,Meghalaya,East Garo Hills,Samanda,Denggagre Songgital,258958,Ferrando High School,Denggagre Songgital,15-Jun-20,Education ,Higher Secondary School,25.5207097,90.62195482
1441,Meghalaya,East Garo Hills,Samanda,Denggagre Songgital,258958,Degree college,Denggagre Songgital,15-Jun-20,Education ,Degree College,25.5215424,90.62126733
1442,Meghalaya,West Khasi Hills,Mawkyrwat,Mawkyrwat,689714,COLD STORAGE,MAWKYRWAT,11-Jun-20,Agro ,Cold Storage,25.36561267,91.46640877
1443,Meghalaya,West Khasi Hills,Mawkyrwat,Mawkyrwat,689714,STATE BANK OF INDIA,MAWKYRWAT ,11-Jun-20,Transport/Admin,Bank,25.36825205,91.46652636
1444,Meghalaya,West Khasi Hills,Mawkyrwat,Mawkyrwat,689714,SNGAP SYIEM COLLEGE,MAWKYRWAT ,11-Jun-20,Education ,Degree College,25.3663059,91.45520625
1445,Meghalaya,West Khasi Hills,Mawkyrwat,Mawkyrwat,689714,OFFICE OF THE BLOCK DEVELOPMENT OFFICER,MAWKYRWAT ,11-Jun-20,Transport/Admin,Block Headquarter,25.36547868,91.45373808
1446,Meghalaya,West Khasi Hills,Mawkyrwat,Mawkyrwat,689714,BALANG MAWLANGWIR HIGHER SECONDARY SCHOOL ,MAWKYRWAT ,11-Jun-20,Education ,Higher Secondary School,25.36562777,91.44771184
1447,Meghalaya,West Khasi Hills,Mawkyrwat,Mawkyrwat,689714,LITTLE STAR HIGHER SECONDARY SCHOOL ,MAWKYRWAT ,17-Jun-20,Education ,Higher Secondary School,25.36506954,91.46038469
1448,Meghalaya,West Khasi Hills,Mawkyrwat,Mawkyrwat,689714,JKMP HIGHER SECONDARY SCHOOL ,MAWKYRWAT ,16-Jun-20,Education ,Higher Secondary School,25.36858315,91.46982414
1449,Meghalaya,West Khasi Hills,Nongstoin,Nongrangoi,689746,AEC Hall,Nongrangoi,03-Jun-20,Transport/Admin,Panchayat Headquarter,25.50976043,91.33037937
1450,Meghalaya,Ribhoi,Umsning,Mawlyngkhung,689763,mawlyngkhung village dorbar,mawlyngkhung,13-Jun-20,Transport/Admin,Panchayat Headquarter,25.8010083,91.93427233
1451,Meghalaya,East Khasi Hills,Mawsynram,Mawlyngkut,689764,Dorbar Hall,Mawlyngkut,06-Jun-20,Transport/Admin,Panchayat Headquarter,25.38440798,91.56530579
1452,Meghalaya,West Khasi Hills,Nongstoin,Mawmluh-A,689778,Dorbar Hall,Mawmluh A,26-Mar-20,Transport/Admin,Panchayat Headquarter,25.61808714,91.33897916
1453,Meghalaya,West Khasi Hills,Mairang,Mawnai,689781,State Bank of India Mawnai,Mawnai,05-Jun-20,Transport/Admin,Bank,25.59031096,91.60369499
1454,Meghalaya,West Khasi Hills,Mairang,Mawnai,689781,State Bank of India,Mawnai,05-Jun-20,Transport/Admin,Bank,25.59032452,91.60378322
1455,Meghalaya,West Khasi Hills,Mairang,Mawnai,689781,Jidor Singh Memorial Secondary School,Mawnai,04-Jun-20,Education ,High School - General,25.58857431,91.60039132
1456,Meghalaya,West Khasi Hills,Mairang,Mawnai,689781,Mawnai weekly market,Mawnai,04-Jun-20,Agro ,Mandi (Notified),25.58872715,91.60091244
1457,Meghalaya,Jaintia,Amlarem,Mawngap,689782,Temporary Office of Dorbar Shnong Mawngap,Mawngap,24-Mar-20,Transport/Admin,Panchayat Headquarter,25.25676925,92.04241407
1458,Meghalaya,West Khasi Hills,Nongstoin,Lumpyngngad,689796,Collection Centre,Lumpyngad,03-Jun-20,Agro ,Collection Centre or Pack House,25.5079525,91.33088063
1459,Meghalaya,West Khasi Hills,Nongstoin,Lumpyngngad,689796,Dorbar Hall,Lumpyngad,03-Jun-20,Transport/Admin,Panchayat Headquarter,25.50781556,91.33100458
1460,Meghalaya,West Khasi Hills,Nongstoin,Mawrang,689814,United National Secondary School Mawrang,Mawrang,28-May-20,Education ,High School - General,25.64213075,91.32632042
1461,Meghalaya,East Khasi Hills,Mawsynram,Mawryngkang,689831,Dorbar Hall,Mawryngkang,06-Jun-20,Transport/Admin,Panchayat Headquarter,25.38847776,91.59143714
1462,Meghalaya,East Khasi Hills,Mawsynram,Mawryngkang,689831,Pearly Stone Academy Secondary School,Mawryngkang,06-Jun-20,Education ,High School - General,25.38999031,91.59321275
1463,Meghalaya,Ribhoi,Umling,Mawryngkang,689832,Mawryngkang collection center,Mawryngkang,14-Feb-20,Agro ,Collection Centre or Pack House,25.93724422,91.95032567
1464,Meghalaya,Ribhoi,Umsning,Mawshang (Mawskei,689846,community hall,mawshang mawksiew,18-Mar-20,Transport/Admin,Panchayat Headquarter,26.011375,92.14158667
1465,Meghalaya,West Khasi Hills,Mawthadraishan,Mawsngapwir,689864,Mawsngapwir dorbar hall ,Mawsngapwir ,11-Jun-20,Transport/Admin,Panchayat Headquarter,25.51362667,91.34811167
1466,Meghalaya,Ribhoi,Umling,Model Village,707798,Head panchayat,Model vill,25-May-20,Transport/Admin,Panchayat Headquarter,26.0864836,91.84893787
1467,Meghalaya,Jaintia,Laskein,Mowkaiaw,714364,Mowkaiaw Market,Mowkaiaw,19-Jun-20,Agro ,Mandi (Notified),25.52350167,92.43629833
1468,Meghalaya,Jaintia,Laskein,Mowkaiaw,714364,Winter Adventist Higher Secondary School Mowkaiaw,Mowkaiaw,19-Jun-20,Education ,Higher Secondary School,25.524505,92.43316167
1469,Meghalaya,Jaintia,Laskein,Mowkaiaw,714364,Sawlyngdoh Higher Secondary School Mowkaiaw,Mowkaiaw,19-Jun-20,Education ,Higher Secondary School,25.52442167,92.43252833
1470,Meghalaya,Jaintia,Laskein,Mowkaiaw,714364,Community Hall,Mowkaiaw,19-Jun-20,Transport/Admin,Panchayat Headquarter,25.526555,92.43887
1471,Meghalaya,Jaintia,Laskein,Mowkaiaw,714364,Meghalaya Rural Bank Mowkaiaw,Mowkaiaw,19-Jun-20,Transport/Admin,Bank,25.52466833,92.43828333
1472,Meghalaya,Jaintia,Laskein,Mukhap,714396,Community Hall,Mukhap,19-Jun-20,Transport/Admin,Panchayat Headquarter,25.5201,92.432875
1473,Meghalaya,Jaintia,Amlarem,Moosakhia,714982,Moosakhia temporary Community Hall,Moosakhia,25-Mar-20,Transport/Admin,Panchayat Headquarter,25.38554637,92.13563138
