,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
3445,Tripura,South Tripura,Hrishyamukh,Dualior Khil,310851,Passenger shed,"Joypur, Hrishyamukh, Belonia ,South Tripura",07-Jun-20,Agro ,Is Part of Rurban Cluster?,23.08037833,91.53945833
3446,Tripura,West Tripura,Jirania,DURGANAGAR WEST,318069,RANIGANJ GIRLS HIGHER SECONDARY SCHOOL,Ranirbazar Jirania West Tripura,17-Feb-20,Education ,Higher Secondary School,23.83741,91.36431167
3447,Tripura,South Tripura,Satchand,Purba Manu Tilla,320494,EAST MANUGHAT HIGH SCHOOL,Purba Manutilla Sabroom South Tripura,11-Jan-20,Education ,High School - General,22.99004279,91.65782226
3448,Tripura,South Tripura,Rupaichari,Mongri Mog Para,665355,Rupaichari ADC Village,"Sonai Bazar Rupaichari
South Tripura",07-Feb-20,Transport/Admin,Panchayat Headquarter,23.07865523,91.6998994
3449,Tripura,South Tripura,Hrishyamukh,Uttar Moniram Para,674228,MANIRAMBARI HIGH SCHOOL,Manirampur Tripura,15-Jan-20,Education ,High School - General,23.16838833,91.57552833
3450,Tripura,South Tripura,Hrishyamukh,Uttar Moniram Para,674228,Manirampur ADC Village,Manirampur Hrishyamukh Belonia SouthTripura,17-Mar-20,Transport/Admin,Panchayat Headquarter,23.17095333,91.57421833
3451,Tripura,Khowai,Padmabil,SENKARI BARI,1309573,Chonkhola Bazaar,Chonkhola,14-May-20,Agro ,Mandi (Notified),24.00468559,91.53409153
3452,Tripura,Khowai,Padmabil,PAGLA BARI,1309648,Pagla Bazar,"Paglabari, Padmabil Block,Khowai",26-Feb-20,Agro ,Mandi (Notified),23.97959833,91.55414333
3453,Tripura,Khowai,Padmabil,PAGLA BARI,1309648,ISWAR SARDAR PARA HIGH SCHOOL,Tuihachingbari Tripura,26-Nov-19,Education ,High School - General,23.98028852,91.55821386
3454,Tripura,Khowai,Tulasikhar,MATICHERRA PARA,1309682,Badlabari ADC village ,Maticherra,07-Mar-20,Transport/Admin,Panchayat Headquarter,24.00213084,91.69075434
3455,Tripura,Khowai,Tulasikhar,MATICHERRA PARA,1309682,TRPC(Tripura Rubber processing centre),maticherra,30-Jun-20,Agro ,Collection Centre or Pack House,23.99980227,91.69411004
3456,Tripura,Khowai,Tulasikhar,RATIRAM BARI,1309716,Paschim Bachaibari ADC Village,Paschim Bachaibari Tulashikhar Khowai Tripura,12-Mar-20,Transport/Admin,Panchayat Headquarter,24.10819738,91.64564491
3457,Tripura,Khowai,Tulasikhar,1 NO. BORAI BARI,1309718,Tulashikhar RD Block,Champahour,20-Feb-20,Transport/Admin,Block Headquarter,24.06096124,91.674474
3458,Tripura,Khowai,Tulasikhar,1 NO. BORAI BARI,1309718,1 No Borai Bari Market,Champacherra Tulashikhar Khowai Tripura,29-Jun-20,Agro ,Mandi (Notified),24.06331459,91.67340556
3459,Tripura,Khowai,Tulasikhar,RAM KR. BASTI,1309750,BIDYABIL HIGH SCHOOL,Bidyabill Bazar Purba Laxmichhara Tripura,04-Dec-19,Education ,High School - General,24.14653273,91.70037266
3460,Tripura,Khowai,Tulasikhar,RAM DEWN CHOW.PARA,1309773,Tulashikhar Motor Stand,Tulashikhar Bazaar,24-Feb-20,Transport/Admin,Bus Stand,24.01129624,91.68511114
3461,Tripura,Khowai,Tulasikhar,RAM DEWN CHOW.PARA,1309773,Tulashikhar Bazaar ,Tulashikhar Bazaar ,24-Feb-20,Agro ,Mandi (Notified),24.01124612,91.68448585
3462,Tripura,Khowai,Tulasikhar,RAM DEWN CHOW.PARA,1309773,Tulashikhar PHC,Tulashikhar Bazaar,24-Feb-20,Medical ,Primary Health Centre,24.0114692,91.68321918
3463,Tripura,Khowai,Tulasikhar,RAM DEWN CHOW.PARA,1309773,TRPC(Tripura Rubber processing centre),Ram Dewan para,29-Jun-20,Agro ,Collection Centre or Pack House,24.01559704,91.682614
3464,Tripura,Khowai,Tulasikhar,GOPAL NAGAR,1309782,mandi,"gopalnagar Bazar, tulasikhar",19-Feb-20,Agro ,Mandi (Notified),24.10483709,91.70415755
3465,Tripura,Khowai,Tulasikhar,KHATIA BARI,1309784,purba bachaibari panchayet office,Gopalnagar Purba Bachaibari Khowai,12-Mar-20,Transport/Admin,Panchayat Headquarter,24.10515775,91.70407588
3466,Tripura,Khowai,Tulasikhar,RAMSANKAR BARI,1309807,Purba Behalabari ADC Village,Purba Behalabari Tulashikhar Khowai Tripura,24-Apr-20,Transport/Admin,Panchayat Headquarter,24.13245188,91.68707349
3467,Tripura,Khowai,Tulasikhar,BEHALA BARI,1309809,gramin bank,"behala Bari, khowai",22-Feb-20,Transport/Admin,Bank,24.13301704,91.68645538
3468,Tripura,Khowai,Tulasikhar,BEHALA BARI,1309809,bus stand,"behala Bari, khowai",24-Apr-20,Transport/Admin,Bus Stand,24.13300953,91.68643303
3469,Tripura,Khowai,Tulasikhar,BEHALA BARI,1309809,Behala Bari Market,Tulashikhar Khowai Tripura,22-Feb-20,Agro ,Mandi (Notified),24.13281252,91.68619629
