,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
10942,Haryana,Fatehabad,Bhuna,Bawan,116072,BALAJI PETROL PUMP BUWAN,VILLAGE BUWAN,10-Sep-19,Transport/Admin,Fuel Station,29.59100052,75.77870032
10943,Haryana,Fatehabad,Bhuna,Bawan,116072,PRIMARY HEALTH CENTRE BUWAN,VILLAGE BUWAN,10-Sep-19,Medical ,Primary Health Centre,29.59752449,75.78290359
10944,Haryana,Fatehabad,Bhuna,Bawan,116072,SARV HARYANA GRAMIN BANK BUWAN,VILLAGE BUWAN,10-Sep-19,Transport/Admin,Bank,29.59679598,75.78823926
10945,Haryana,Fatehabad,Bhuna,Bawan,116072,PANCHAYAT HEAD QUARTER BUWAN,VILLAGE BUWAN,10-Sep-19,Transport/Admin,Panchayat Headquarter,29.59579409,75.7876485
10946,Haryana,Fatehabad,Bhuna,Bawan,116072,GOVT SR SEC SCHOOL BUWAN,VILLAGE BUWAN,10-Sep-19,Education ,Higher Secondary School,29.59809161,75.78396474
10947,Haryana,Sonepat,Rai,Bazidpur Saboli,117315,high school,bazidpur saboli,21-Aug-19,Education ,High School - General,28.89055205,77.09491669
10948,Haryana,Faridabad,Ballabgarh,Bahbalpur,119830,Government Veternary Dispensary,village behbalpur,21-Aug-19,Medical ,Veterinary Hospital,28.2818417,77.37465373
10949,Haryana,Mohindergarh,Mohindergarh,Beri,126375,Government Sr Sec School,Beri,05-Sep-19,Education ,Higher Secondary School,28.22306333,76.1559
10950,Haryana,Mohindergarh,Mohindergarh,Beri,126375,Panchayat ghar,Beri,05-Sep-19,Transport/Admin,Panchayat Headquarter,28.22234667,76.15697167
10951,Haryana,Sirsa,Rania,Maujdin,688500,coprative society,moujdin to malekaan road,11-Sep-19,Transport/Admin,Bank,29.46044504,74.88601569
10952,Haryana,Sirsa,Rania,Maujdin,688500,Govt sen sec school,maujdin,10-Sep-19,Education ,Higher Secondary School,29.46098571,74.88601464
10953,Haryana,Sirsa,Rania,Maujdin,688500,Govt veterinary hospital,maujdin,10-Sep-19,Medical ,Veterinary Hospital,29.45595899,74.88829586
10954,Haryana,Hisar,Hansi I,Mazadpur,690406,vetnery hospital,muzadpur,10-Sep-19,Medical ,Veterinary Hospital,28.97750444,75.87277344
10955,Haryana,Mohindergarh,Mohindergarh,Majra Kalan,690591,Panchayat Ghar,Mazra Kalan,17-Aug-19,Transport/Admin,Panchayat Headquarter,28.30455836,76.16194852
10956,Haryana,Rewari,Rewari,MEERPUR,692661,cancer hospital,MEERPUR,21-Aug-19,Medical ,Bedded Hospital,28.24457348,76.68682796
10957,Haryana,Rewari,Rewari,MEERPUR,692661,IGU UNIVERSITY,MEERPUR,21-Aug-19,Education ,Degree College,28.2390722,76.70149849
10958,Haryana,Rewari,Rewari,MEERPUR,692661,indian oil pump,meerpur,06-Nov-19,Transport/Admin,Fuel Station,28.23506959,76.68533544
10959,Haryana,Rewari,Rewari,MEERPUR,692661,Punjab National bank,MEERPUR,06-Nov-19,Transport/Admin,Bank,28.24451309,76.68643264
10960,Haryana,Sonepat,Rai,Mimarpur,702274,PANCHAYAT HEAD QUARTER,MEEMARPUR,23-Aug-19,Transport/Admin,Panchayat Headquarter,29.08407692,77.13006408
10961,Haryana,Panchkula,Pinjore,Miranpur Bakhshiwala,702923,Panchayat office Rurban,mirapur bakshiwala,19-Oct-19,Agro ,Is Part of Rurban Cluster?,30.7701776,76.93200476
10962,Haryana,Sirsa,Dabwali,Modi,707905,vetanary hospital,modi,29-Aug-19,Medical ,Veterinary Hospital,29.78037883,74.70629795
10963,Haryana,Mohindergarh,Ateli Nangal,Mohamadpur,709043,veterinary hospital,mohamadpur,15-Sep-19,Medical ,Veterinary Hospital,28.161315,76.23227167
10964,Haryana,Mohindergarh,Ateli Nangal,Mohamadpur,709043,poultry farm,mohmmadpur,15-Sep-19,Agro ,Agro Industry,28.15556167,76.23065667
10965,Haryana,Mohindergarh,Ateli Nangal,Mohamadpur,709043,panchayat headquarter,mohmadpur,15-Sep-19,Transport/Admin,Panchayat Headquarter,28.16106667,76.23169667
10966,Haryana,Fatehabad,Ratia,Mohammadki,709258,HSAMB PURCHASE CENTRE MEHMADKI,VPO MEHMADKI,11-Sep-19,Agro ,Mandi (Notified),29.76260167,75.43372667
10967,Haryana,Bhiwani,Loharu,Mohamad Nagar,711600,BDM Sr  sec  school,Manphra,10-Sep-19,Education ,Higher Secondary School,28.58523602,75.78382757
10968,Haryana,Bhiwani,Loharu,Mohamad Nagar,711600,Gram sachiwalay ,Mohamad nagar,10-Sep-19,Transport/Admin,Panchayat Headquarter,28.58686464,75.77529038
10969,Haryana,Ambala,Ambala,Mohra,711849,veterinary centre ,mohra,09-Sep-19,Medical ,Veterinary Hospital,30.26665966,76.84759472
10970,Haryana,Ambala,Ambala,Mohra,711849,govt school ,mohra,12-Sep-19,Education ,Higher Secondary School,30.26829053,76.8476342
10971,Haryana,Ambala,Ambala,Mohra,711849,Indian bank,mohra,12-Sep-19,Transport/Admin,Bank,30.26658959,76.85111814
10972,Haryana,Gurgaon,Farukh Nagar,Mokalwas,712332,Sarva Haryana Gramin Bank,Mokalwas Village,05-Sep-19,Transport/Admin,Bank,28.33277161,76.88358051
10973,Haryana,Karnal,Nissing,Motia,717763,govt primary school,motia,10-Sep-19,Education ,High School - General,29.7599526,76.7998287
10974,Haryana,Karnal,Nissing,Motia,717763,panchayat bhawan ,motia,10-Sep-19,Transport/Admin,Panchayat Headquarter,29.75736977,76.82371453
10975,Haryana,Bhiwani,Siwani,Motipura,718116,Patrol Pump,Motipura,11-Sep-19,Transport/Admin,Fuel Station,28.80995167,75.55283167
10976,Haryana,Bhiwani,Tosham,Bajina,75530,phc,bajina ,10-Sep-19,Medical ,Primary Health Centre,28.76503016,75.98721183
10977,Haryana,Bhiwani,Tosham,Bajina,75530,sarva haryana gramin bank,bajina,31-Oct-19,Transport/Admin,Bank,28.76608873,75.98429248
10978,Haryana,Rohtak,Rohtak,Bakheta,76765,govt sr sec school,bakheta,17-Sep-19,Education ,High School - General,28.92093552,76.80429067
10979,Haryana,Rohtak,Rohtak,Bakheta,76765,veterinary hospital,bakheta,17-Sep-19,Medical ,Veterinary Hospital,28.91795619,76.80808652
10980,Haryana,Bhiwani,Siwani,Bakhtawarpura,76902,administration and transport,bakhtawer pura,10-Sep-19,Transport/Admin,Panchayat Headquarter,28.8567932,75.6169811
10981,Haryana,Bhiwani,Siwani,Bakhtawarpura,76902,higher General school,bakhtawer pura,10-Sep-19,Education ,High School - General,28.85665505,75.61676395
10982,Haryana,Panipat,Israna,Balana,78906,hospital,Balana,25-Aug-19,Medical ,Primary Health Centre,29.28225643,76.9012674
10983,Haryana,Panipat,Israna,Balana,78906,school,balana,25-Aug-19,Education ,High School - General,29.28207777,76.88949946
10984,Haryana,Sirsa,Rania,Balasar,79506,govt senior secondary school ,balasar,09-Sep-19,Education ,Higher Secondary School,29.56301881,74.78156754
10985,Haryana,Sirsa,Rania,Balasar,79506,govt veterinary hospital ,balasar,09-Sep-19,Medical ,Veterinary Hospital,29.56253645,74.77695201
10986,Haryana,Sirsa,Rania,Balasar,79506,govt sub centre ,balasar,09-Sep-19,Medical ,Primary Health Centre,29.56501679,74.77340311
10987,Haryana,Yamuna Nagar,Chhachhrauli,Balauli,79609,corporative bank,balauli,24-Aug-19,Transport/Admin,Bank,30.25809913,77.38867177
10988,Haryana,Rewari,  Bawal,BALAWAS,79656,govt sr sec school balawas,balawas,20-Aug-19,Education ,Higher Secondary School,28.10350143,76.53195234
10989,Haryana,Rewari,  Bawal,BALAWAS,79656,CR bhartiya vidaya mandir,Balawas,15-Sep-19,Education ,Higher Secondary School,28.10276545,76.53412957
10990,Haryana,Rewari,  Bawal,BALAWAS,79656,village secretary ,Balawas,15-Sep-19,Transport/Admin,Panchayat Headquarter,28.10406037,76.52785663
10991,Haryana,Kaithal,Kalayat,Balu,83453,Mandi,Balu,06-Aug-19,Agro ,Mandi (Notified),29.646846,76.36597422
10992,Haryana,Kaithal,Kalayat,Balu,83453,punjab national bank,Balu,06-Aug-19,Transport/Admin,Bank,29.64946885,76.37435802
10993,Haryana,Kaithal,Kalayat,Balu,83453,veterinary hospital,Balu,06-Aug-19,Medical ,Veterinary Hospital,29.6556279,76.36923133
