,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
4257,Chhattisgarh,Raigarh,Pussore,Sarasmal,956340,bazar,sarasmal,02-Oct-19,Agro ,GRaM (Notified),21.767935,83.3637
4258,Chhattisgarh,Koria,Baikunthpur,Sarbhoka Gotiyasarai,956958,Panchayat Bhavan,Gram Panchayat Sarbhokha,26-Aug-19,Transport/Admin,Panchayat Headquarter,23.21976302,82.65947019
4259,Chhattisgarh,Bilaspur,Bilha,SARDHA,957683,  panchayat bhawan,sardha,13-Sep-19,Transport/Admin,Panchayat Headquarter,21.93852828,82.14379228
4260,Chhattisgarh,Bilaspur,Bilha,SARDHA,957683, high   school general,sardha,13-Sep-19,Education ,High School - General,21.93852828,82.14379228
4261,Chhattisgarh,Bilaspur,Bilha,SARDHA,957683,Dhan Collection Kharidi Centre,sardha,10-Sep-19,Agro ,Collection Centre or Pack House,21.95392497,82.17030051
4262,Chhattisgarh,Bilaspur,Bilha,SARDHA,957683,panchayat headquarters,sardha,10-Sep-19,Transport/Admin,Panchayat Headquarter,21.95726486,82.16791698
4263,Chhattisgarh,Mahasamund,Mahasamund,Sarekel,957862,Gram Panchayat,Sarekel,27-Aug-19,Transport/Admin,Panchayat Headquarter,21.24073375,82.37508824
4264,Chhattisgarh,Mahasamund,Mahasamund,Sarekel,957862,Mandi,Sarekel,27-Aug-19,Agro ,Mandi (Notified),21.23921086,82.37381741
4265,Chhattisgarh,Surguja,Sitapur,Sarga Sukhnathpara,958026,Panchayat Head Quater,Sarga Sukhnathpara,25-Aug-19,Transport/Admin,Panchayat Headquarter,22.7748206,83.62311026
4266,Chhattisgarh,Dhamtari,Nagri,Sariatola,958487,gram Panchayat ,saraitola ,26-Aug-19,Transport/Admin,Panchayat Headquarter,20.45349,81.84413
4267,Chhattisgarh,Rajnandgaon,Chhuikhadan,Sarodhi,959759,PANCHAYAT HEADQUARTER,SARODHI,04-Sep-19,Transport/Admin,Panchayat Headquarter,21.57899802,80.79625168
4268,Chhattisgarh,Bastar,Bastar,Sarpanchpara,960277,market place,madhota,04-Oct-19,Agro ,GRaM (Notified),19.24048333,81.83132667
4269,Chhattisgarh,Bastar,Tokapal,Sarpanchpara,960291,Panchayat head quarter,Burungpal,03-Sep-19,Transport/Admin,Panchayat Headquarter,19.01398986,81.74406509
4270,Chhattisgarh,Korba,Podiuproda,Sarpata,960352,Gramin haat ,Sarpata ,27-Sep-19,Agro ,GRaM (Notified),22.91184167,82.55247233
4271,Chhattisgarh,Bilaspur,Bilha,SARWANDEORI,961445,Panchayat headquarter,sarwandeori,25-Aug-19,Transport/Admin,Panchayat Headquarter,22.25646376,82.20085595
4272,Chhattisgarh,Jangir-Champa,Bamhnidih,Sarwani,961452,HSS,Sarwani,24-Aug-19,Education ,Higher Secondary School,21.92538516,82.78264329
4273,Chhattisgarh,Jangir-Champa,Bamhnidih,Sarwani,961452,Panchayat Headquarter,Sarwani,25-Aug-19,Transport/Admin,Panchayat Headquarter,21.92558768,82.78062268
4274,Chhattisgarh,Jangir-Champa,Bamhnidih,Sarwani,961452,Bajar,Sarwani,04-Oct-19,Agro ,GRaM (Notified),21.9064107,82.77464299
4275,Chhattisgarh,Surguja,Lundra,SASOULI KHASPARA,961913,panchayat headquarters ,village sasouli,05-Sep-19,Transport/Admin,Panchayat Headquarter,23.09761645,83.42656729
4276,Chhattisgarh,Raipur,Tilda,Satbhava,962513,Panchayat bhavan,satbhava,23-Aug-19,Transport/Admin,Panchayat Headquarter,21.58250364,81.86606793
4277,Chhattisgarh,Bastar,Bastar,Schoolpara,967093,Ware house,Ghatlohanga,28-Aug-19,Agro ,Warehouse,19.15912832,81.99050799
4278,Chhattisgarh,Bastar,Bastar,Schoolpara,967093,fuel station,Ghatlohanga,28-Aug-19,Transport/Admin,Fuel Station,19.15964563,81.98805703
4279,Chhattisgarh,Bastar,Bastar,Schoolpara,967093,Higher secondary,Ghatlohanga,28-Aug-19,Education ,Higher Secondary School,19.15280199,81.9890283
4280,Chhattisgarh,Bastar,Jagdalpur,Schoolpara,967111,panchayat  bhavan,kolawada,31-Aug-19,Transport/Admin,Panchayat Headquarter,18.88532543,82.01355423
4281,Chhattisgarh,Kanker,Koelibeda,Schoolpara,967143,Higher Secondary school,Parttapur,03-Oct-19,Education ,Higher Secondary School,19.98764833,80.73467167
4282,Chhattisgarh,Bilaspur,Kota,KHONGSARA,559616,chhattisgarh graamin bank,khongsara,10-Sep-19,Transport/Admin,Bank,22.55433728,81.93130776
4283,Chhattisgarh,Korba,Katghora,Khotari,560382,HDFC bank,Khotari,27-Aug-19,Transport/Admin,Bank,22.31685663,82.6527064
4284,Chhattisgarh,Korba,Katghora,Khotari,560382,Panchayat Headquater,khotari,27-Aug-19,Transport/Admin,Panchayat Headquarter,22.3178522,82.65359276
