,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
2631,Jammu And Kashmir,Ganderbal,Kangan,Satrina,1395536,Panchayat Ghar,Satrina,16-Oct-20,Transport/Admin,Panchayat Headquarter,34.24505188,74.92717551
2632,Jammu And Kashmir,Ganderbal,Kangan,Nara Nag,1395559,Bus Stand,Naranag,21-Oct-20,Transport/Admin,Bus Stand,34.35184993,74.9750137
2633,Jammu And Kashmir,Ganderbal,Wakoora,Goza Hama,1395600,Panchayat Ghar,GOZHAMA,13-Sep-20,Transport/Admin,Panchayat Headquarter,34.20442751,74.66642558
2634,Jammu And Kashmir,Ganderbal,Lar,Ganie Mohalla,1395627,Bus stop,Ganie mohalla,20-Sep-20,Transport/Admin,Bus Stand,34.24606738,74.73467584
2635,Jammu And Kashmir,Ganderbal,Wakoora,Wakura,1395636,Govt Girls Secondary School,wakura,14-Sep-20,Education ,High School - Girls,34.21033293,74.70427924
2636,Jammu And Kashmir,Ganderbal,Wakoora,Wakura,1395636,GOVT HIGHER SECONDARY INSTITUTE,Wakura,14-Sep-20,Education ,Higher Secondary School,34.20614479,74.6959049
2637,Jammu And Kashmir,Ganderbal,Wakoora,Wakura,1395636,BUS STAND,Wakura,14-Sep-20,Transport/Admin,Bus Stand,34.20649701,74.6958865
2638,Jammu And Kashmir,Ganderbal,Wakoora,Wakura,1395636,Panchayat Ghar,Wakura,14-Sep-20,Transport/Admin,Panchayat Headquarter,34.21116954,74.701851
2639,Jammu And Kashmir,Ganderbal,Wakoora,Wakura,1395636,PRIMARY HEALTH CENTRE,Wakura,14-Sep-20,Medical ,Primary Health Centre,34.20820392,74.69656057
2640,Jammu And Kashmir,Ganderbal,Wakoora,Wakura,1395636,BLOCK DEVELOPMENT OFFICE,wakura,14-Sep-20,Transport/Admin,Block Headquarter,34.20921944,74.69684758
2641,Jammu And Kashmir,Ganderbal,Wakoora,Wakura,1395636,JK BANK,wakura,14-Sep-20,Transport/Admin,Bank,34.20889389,74.6965394
2642,Jammu And Kashmir,Ganderbal,Wakoora,Wakura,1395636,SAADAT VALLEY EDUCATIONAL INSTITUTE HIGH SCHOOL,Wakura,14-Sep-20,Education ,High School - General,34.21142236,74.69867579
2643,Jammu And Kashmir,Ramban,Banihal,Nagam,1394350,ITI BANIHAL,Nagam BANIHAL,14-Sep-20,Education ,ITI,33.43682675,75.21403845
2644,Jammu And Kashmir,Ramban,Banihal,Nagam,1394350,Panchayat ghar nagam,nagam,01-Nov-20,Transport/Admin,Panchayat Headquarter,33.43654072,75.20809174
2645,Jammu And Kashmir,Ramban,Banihal,Nagam,1394350,Public Stand,Nagam Banihal,23-Oct-20,Transport/Admin,Bus Stand,33.43312923,75.20933849
2646,Jammu And Kashmir,Ramban,Sangaldan,Baralla,1394373,habitation stop,baralla tehsil gool district ramban,14-Oct-20,Transport/Admin,Bus Stand,33.20402852,75.06412539
2647,Jammu And Kashmir,Ramban,Sangaldan,Lower Mawalkot,1394414,habitation stop,vill mavalkote teh. gool distt. ramban,13-Oct-20,Transport/Admin,Bus Stand,33.24407905,75.0959249
2648,Jammu And Kashmir,Ramban,Batote,Barthal,1394439,State Bank of India,Barthal Batote,14-Sep-20,Transport/Admin,Bank,33.1230916,75.3213171
2649,Jammu And Kashmir,Ramban,Batote,Barthal,1394439,Jammu and Kashmir Bank,Barthal Batote,14-Sep-20,Transport/Admin,Bank,33.12108547,75.32319438
2650,Jammu And Kashmir,Ramban,Batote,Barthal,1394439,fruit and vegetable satellite mandi market batote ramban,barthal Batote,13-Sep-20,Agro ,Mandi (Notified),33.11690683,75.32747447
2651,Jammu And Kashmir,Ramban,Batote,Chhampa,1394448,Panchayat ghar,Chhampa Batote,14-Sep-20,Transport/Admin,Panchayat Headquarter,33.13038065,75.31724155
2652,Jammu And Kashmir,Ramban,Rajgarh,Kamet,1394473,Panchayat.H Q Kumate,kumate,19-Sep-20,Transport/Admin,Panchayat Headquarter,33.21624699,75.37864062
2653,Jammu And Kashmir,Ramban,Rajgarh,Kamet,1394473,Govt.H S Girl Kumate,Kumate,19-Sep-20,Education ,High School - Girls,33.21830817,75.37803404
2654,Jammu And Kashmir,Ramban,Ramban,Kanfer,1394475,Panchayat Ghar,Chanderkot,12-Sep-20,Transport/Admin,Panchayat Headquarter,33.192195,75.301895
2655,Jammu And Kashmir,Ramban,Gandhri,Khunga,1394480,Panchayat Ghar,Kanga,19-Sep-20,Transport/Admin,Panchayat Headquarter,33.25262156,75.17203995
2656,Jammu And Kashmir,Ramban,Gandhri,Khunga,1394480,Distt food store kanga,kanga,14-Oct-20,Agro ,Warehouse,33.24992297,75.17782846
2657,Jammu And Kashmir,Ramban,Gandhri,Khunga,1394480,Panchayat ghar under construction,Kanga,27-Sep-20,Transport/Admin,Panchayat Headquarter,33.25282178,75.16254787
2658,Jammu And Kashmir,Ramban,Gandhri,Khunga,1394480,govt new Phc Dharamkund Kanga,Dharamkund,15-Oct-20,Medical ,Primary Health Centre,33.25061167,75.14116833
2659,Jammu And Kashmir,Ramban,Gandhri,Khunga,1394480,Education,Govt High School Kanga,17-Sep-20,Education ,High School - General,33.24971621,75.17721202
2660,Jammu And Kashmir,Ramban,Batote,Ludhwal,1394484,Panchayat Ghar,Ludhwal,14-Sep-20,Transport/Admin,Panchayat Headquarter,33.09942473,75.3306072
2661,Jammu And Kashmir,Ramban,Batote,Thopal,1394505,Govt New type primary health centre,Thopal Batote,14-Sep-20,Medical ,Primary Health Centre,33.11435505,75.33818197
2662,Jammu And Kashmir,Ramban,Batote,Thopal,1394505,Panchayat ghar,Thopal Batote,14-Sep-20,Transport/Admin,Panchayat Headquarter,33.1140618,75.3378035
2663,Jammu And Kashmir,Ramban,Batote,Tringla,1394507,Stop,Village  Tringla,30-Sep-20,Transport/Admin,Bus Stand,33.10783239,75.32169289
2664,Jammu And Kashmir,Ramban,Ramsu,Bhajmasta,1394509,bustand,bajmasta,30-Sep-20,Transport/Admin,Bus Stand,33.27667833,75.1477
2665,Jammu And Kashmir,Ramban,Khari,Khari,1394514,Jnk Bank KHARI,Arpinchala Khari,13-Sep-20,Transport/Admin,Bank,33.38369833,75.15099333
2666,Jammu And Kashmir,Kishtwar,Marwah,QADERNA,1394274,panchayat  headquarter,Qadrana,16-Oct-20,Transport/Admin,Panchayat Headquarter,33.64790582,75.72429372
2667,Jammu And Kashmir,Kishtwar,Marwah,QADERNA,1394274,Govt allopathic dispensary,Qadrana,16-Oct-20,Medical ,Primary Health Centre,33.65403836,75.72708439
2668,Jammu And Kashmir,Kishtwar,Paddar,Atholi,1394281,Hospital Atholi Paddar,Atholi Paddar,01-Oct-20,Medical ,Bedded Hospital,33.26517035,76.16447941
2669,Jammu And Kashmir,Kishtwar,Paddar,Atholi,1394281,H.S.Girls Atholi Paddar,Atholi Paddar,01-Oct-20,Education ,High School - Girls,33.26663666,76.16132403
2670,Jammu And Kashmir,Kishtwar,Paddar,Atholi,1394281,Hr.Sec.School Atholi Paddar,Atholi Paddar,01-Oct-20,Education ,Higher Secondary School,33.26553982,76.16431687
2671,Jammu And Kashmir,Kishtwar,Paddar,Atholi,1394281,Govt.Degree College Atholi Paddar,Atholi Paddar,01-Oct-20,Education ,Degree College,33.26652055,76.1601594
2672,Jammu And Kashmir,Kishtwar,Paddar,Kundal   ,1394299,Panchayat Ghar Kundal,Kundal Paddar,06-Oct-20,Transport/Admin,Panchayat Headquarter,33.26255076,76.14182915
2673,Jammu And Kashmir,Kishtwar,Paddar,Massu,1394306,Collection Centre,Massu Paddar,06-Oct-20,Agro ,Collection Centre or Pack House,33.31450147,76.1935716
2674,Jammu And Kashmir,Kishtwar,Paddar,Massu,1394306,Panchayat Ghar Massu,Massu Paddar,06-Oct-20,Transport/Admin,Panchayat Headquarter,33.31450278,76.19362294
2675,Jammu And Kashmir,Kishtwar,Paddar,Massu,1394306,High School Massu,Massu Paddar,06-Oct-20,Education ,High School - General,33.31458389,76.19335158
2676,Jammu And Kashmir,Kishtwar,Paddar,Sohal,1394313,Govt. High School Sohal,Sohal Paddar,15-Oct-20,Education ,High School - General,33.17598767,76.22863916
